,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cut_int,color_int,clarity_int,carat_category,cut_color_clarity,cut_color_clarity_bins
35189,35189,1.09,Premium,D,SI2,62.8,56.0,4538,6.49,6.45,4.06,4,7,3,"(0.85, 1.4]",14,"(12.0, 14.0]"
35190,35190,0.7,Good,H,SI1,64.2,60.0,2048,5.52,5.6,3.57,2,3,2,"(0.0, 0.85]",7,"(2.999, 10.0]"
35191,35191,0.52,Ideal,F,VS2,60.1,57.0,1909,5.26,5.23,3.15,5,5,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
35192,35192,0.3,Very Good,F,VVS1,61.1,57.0,814,4.31,4.33,2.64,3,5,6,"(0.0, 0.85]",14,"(12.0, 14.0]"
35193,35193,0.31,Premium,D,VS2,62.6,59.0,734,4.3,4.33,2.7,4,7,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
35194,35194,1.0,Good,F,VS2,63.1,57.0,6223,6.32,6.36,4.0,2,5,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
35195,35195,0.32,Ideal,D,VVS1,61.9,56.0,1140,4.39,4.36,2.71,5,7,6,"(0.0, 0.85]",18,"(14.0, 20.0]"
35196,35196,1.02,Premium,I,SI1,60.2,60.0,3713,6.45,6.39,3.87,4,2,2,"(0.85, 1.4]",8,"(2.999, 10.0]"
35197,35197,1.82,Premium,I,VS1,61.4,60.0,13939,7.83,7.8,4.8,4,2,4,"(1.4, 1.9]",10,"(2.999, 10.0]"
35198,35198,1.49,Fair,F,SI1,59.6,63.0,8779,7.2,7.34,4.33,1,5,2,"(1.4, 1.9]",8,"(2.999, 10.0]"
35199,35199,1.76,Fair,J,VS1,56.9,66.0,9314,8.09,7.94,4.56,1,1,4,"(1.4, 1.9]",6,"(2.999, 10.0]"
35200,35200,1.12,Very Good,E,SI2,60.9,63.0,3794,6.59,6.65,4.03,3,6,3,"(0.85, 1.4]",12,"(10.0, 12.0]"
35201,35201,1.05,Premium,H,VS1,60.9,60.0,5580,6.58,6.53,3.99,4,3,4,"(0.85, 1.4]",11,"(10.0, 12.0]"
35202,35202,1.09,Very Good,H,VS1,60.2,61.0,5845,6.66,6.7,4.02,3,3,4,"(0.85, 1.4]",10,"(2.999, 10.0]"
35203,35203,0.3,Very Good,H,VVS2,63.0,56.0,605,4.23,4.28,2.68,3,3,7,"(0.0, 0.85]",13,"(12.0, 14.0]"
35204,35204,1.31,Premium,H,SI2,61.7,59.0,4548,7.03,6.98,4.32,4,3,3,"(0.85, 1.4]",10,"(2.999, 10.0]"
35205,35205,1.21,Premium,I,SI1,62.8,57.0,5218,6.74,6.67,4.21,4,2,2,"(0.85, 1.4]",8,"(2.999, 10.0]"
35206,35206,1.06,Ideal,F,VS1,61.7,57.0,8344,6.55,6.57,4.05,5,5,4,"(0.85, 1.4]",14,"(12.0, 14.0]"
35207,35207,0.76,Ideal,D,VS2,63.0,56.0,3248,5.83,5.79,3.66,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
35208,35208,0.7,Fair,F,SI2,66.4,56.0,1564,5.51,5.42,3.63,1,5,3,"(0.0, 0.85]",9,"(2.999, 10.0]"
35209,35209,2.21,Premium,G,SI2,62.4,60.0,17525,8.34,8.29,5.19,4,4,3,"(1.9, 2.4]",11,"(10.0, 12.0]"
35210,35210,0.71,Ideal,H,VS1,61.4,56.0,3229,5.74,5.78,3.54,5,3,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
35211,35211,1.02,Ideal,H,SI2,61.6,55.0,2856,6.49,6.43,3.98,5,3,3,"(0.85, 1.4]",11,"(10.0, 12.0]"
35212,35212,1.02,Very Good,D,SI1,62.7,57.0,5839,6.42,6.5,4.05,3,7,2,"(0.85, 1.4]",12,"(10.0, 12.0]"
35213,35213,0.38,Premium,E,VS1,60.7,59.0,1000,4.69,4.73,2.86,4,6,4,"(0.0, 0.85]",14,"(12.0, 14.0]"
35214,35214,0.34,Premium,H,VVS2,62.7,59.0,880,4.47,4.43,2.79,4,3,7,"(0.0, 0.85]",14,"(12.0, 14.0]"
35215,35215,0.34,Ideal,G,VVS2,61.1,57.0,775,4.48,4.52,2.75,5,4,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
35216,35216,0.32,Ideal,G,VVS2,62.2,55.0,936,4.43,4.41,2.75,5,4,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
35217,35217,0.34,Good,I,SI1,63.7,54.0,447,4.43,4.48,2.84,2,2,2,"(0.0, 0.85]",6,"(2.999, 10.0]"
35218,35218,1.24,Ideal,I,SI2,61.9,57.0,5221,6.87,6.92,4.27,5,2,3,"(0.85, 1.4]",10,"(2.999, 10.0]"
35219,35219,0.7,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,3,5,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
35220,35220,0.9,Ideal,E,SI1,63.0,56.0,4092,6.15,6.1,3.86,5,6,2,"(0.85, 1.4]",13,"(12.0, 14.0]"
35221,35221,0.32,Premium,G,VS2,61.5,60.0,720,4.39,4.36,2.69,4,4,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
35222,35222,0.35,Ideal,G,VS2,61.3,56.0,807,4.55,4.58,2.8,5,4,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
35223,35223,1.22,Ideal,I,SI1,60.8,57.0,5602,6.95,6.89,4.21,5,2,2,"(0.85, 1.4]",9,"(2.999, 10.0]"
35224,35224,0.51,Very Good,G,SI1,63.1,56.0,1261,5.08,5.16,3.23,3,4,2,"(0.0, 0.85]",9,"(2.999, 10.0]"
35225,35225,0.37,Ideal,F,VS2,61.4,56.0,746,4.59,4.63,2.83,5,5,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
35226,35226,1.64,Premium,E,SI1,61.8,59.0,12896,7.55,7.51,4.65,4,6,2,"(1.4, 1.9]",12,"(10.0, 12.0]"
35227,35227,0.9,Very Good,G,VS1,62.7,60.0,4540,6.06,6.13,3.82,3,4,4,"(0.85, 1.4]",11,"(10.0, 12.0]"
35228,35228,1.51,Ideal,H,VS1,60.8,57.0,11856,7.43,7.46,4.53,5,3,4,"(1.4, 1.9]",12,"(10.0, 12.0]"
35229,35229,0.24,Very Good,E,VVS1,62.7,59.0,552,3.97,4.0,2.5,3,6,6,"(0.0, 0.85]",15,"(14.0, 20.0]"
35230,35230,0.72,Premium,J,VS2,62.6,58.0,1814,5.72,5.66,3.56,4,1,5,"(0.0, 0.85]",10,"(2.999, 10.0]"
35231,35231,0.76,Good,E,SI2,58.8,59.0,2680,5.95,5.99,3.51,2,6,3,"(0.0, 0.85]",11,"(10.0, 12.0]"
35232,35232,0.31,Ideal,H,VVS1,62.7,54.0,907,4.38,4.33,2.73,5,3,6,"(0.0, 0.85]",14,"(12.0, 14.0]"
35233,35233,0.57,Ideal,H,SI1,61.8,55.0,1292,5.31,5.37,3.3,5,3,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
35234,35234,0.56,Good,H,SI1,63.2,57.0,1197,5.23,5.27,3.32,2,3,2,"(0.0, 0.85]",7,"(2.999, 10.0]"
35235,35235,0.9,Premium,D,SI2,62.9,56.0,4007,6.19,6.09,3.86,4,7,3,"(0.85, 1.4]",14,"(12.0, 14.0]"
35236,35236,0.95,Good,G,VVS2,57.7,59.7,5817,6.5,6.58,3.77,2,4,7,"(0.85, 1.4]",13,"(12.0, 14.0]"
35237,35237,0.4,Ideal,D,VS2,61.7,57.0,890,4.72,4.75,2.92,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
35238,35238,2.12,Premium,G,SI2,62.6,59.0,18164,8.18,8.12,5.1,4,4,3,"(1.9, 2.4]",11,"(10.0, 12.0]"
35239,35239,0.43,Good,J,SI2,63.7,57.0,490,4.76,4.79,3.04,2,1,3,"(0.0, 0.85]",6,"(2.999, 10.0]"
35240,35240,1.21,Very Good,J,VS2,63.0,57.0,4691,6.73,6.77,4.25,3,1,5,"(0.85, 1.4]",9,"(2.999, 10.0]"
35241,35241,1.05,Ideal,G,VS1,62.2,53.0,7270,6.51,6.55,4.06,5,4,4,"(0.85, 1.4]",13,"(12.0, 14.0]"
35242,35242,0.4,Very Good,G,VVS2,61.1,58.0,1033,4.73,4.76,2.9,3,4,7,"(0.0, 0.85]",14,"(12.0, 14.0]"
35243,35243,1.1,Ideal,H,VS2,62.7,56.0,6344,6.58,6.63,4.14,5,3,5,"(0.85, 1.4]",13,"(12.0, 14.0]"
35244,35244,1.16,Ideal,H,SI2,62.2,55.7,5260,6.68,6.74,4.18,5,3,3,"(0.85, 1.4]",11,"(10.0, 12.0]"
35245,35245,0.34,Ideal,E,SI2,62.0,56.0,477,4.45,4.48,2.77,5,6,3,"(0.0, 0.85]",14,"(12.0, 14.0]"
35246,35246,0.9,Good,E,SI1,60.8,65.0,3625,6.31,6.18,3.8,2,6,2,"(0.85, 1.4]",10,"(2.999, 10.0]"
35247,35247,0.71,Very Good,D,VS2,62.5,60.0,2745,5.61,5.65,3.52,3,7,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
35248,35248,0.71,Very Good,G,SI2,62.4,54.0,2171,5.72,5.76,3.58,3,4,3,"(0.0, 0.85]",10,"(2.999, 10.0]"
35249,35249,1.5,Good,H,SI2,64.0,61.0,5208,7.18,7.14,4.58,2,3,3,"(1.4, 1.9]",8,"(2.999, 10.0]"
35250,35250,0.53,Good,H,SI1,63.7,55.0,1242,5.15,5.12,3.27,2,3,2,"(0.0, 0.85]",7,"(2.999, 10.0]"
35251,35251,0.34,Ideal,G,VS2,62.0,55.0,596,4.46,4.48,2.77,5,4,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
35252,35252,0.9,Good,E,SI1,63.5,55.0,3570,6.12,6.22,3.92,2,6,2,"(0.85, 1.4]",10,"(2.999, 10.0]"
35253,35253,0.42,Premium,D,SI2,60.0,61.0,898,4.89,4.85,2.92,4,7,3,"(0.0, 0.85]",14,"(12.0, 14.0]"
35254,35254,0.27,Very Good,E,VVS2,61.8,59.0,586,4.14,4.18,2.57,3,6,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
35255,35255,1.0,Premium,H,SI1,61.7,59.0,4144,6.41,6.36,3.94,4,3,2,"(0.85, 1.4]",9,"(2.999, 10.0]"
35256,35256,2.02,Ideal,H,SI1,62.4,58.0,17141,8.07,8.03,5.02,5,3,2,"(1.9, 2.4]",10,"(2.999, 10.0]"
35257,35257,0.4,Premium,E,VS1,60.4,59.0,1125,4.81,4.76,2.89,4,6,4,"(0.0, 0.85]",14,"(12.0, 14.0]"
35258,35258,2.72,Ideal,J,SI2,62.1,56.0,17801,8.97,8.93,5.56,5,1,3,"(2.4, 4.5]",9,"(2.999, 10.0]"
35259,35259,1.06,Very Good,H,SI1,62.6,58.0,5020,6.4,6.51,4.04,3,3,2,"(0.85, 1.4]",8,"(2.999, 10.0]"
35260,35260,0.79,Premium,F,SI1,62.3,54.0,2862,5.97,5.91,3.7,4,5,2,"(0.0, 0.85]",11,"(10.0, 12.0]"
35261,35261,1.23,Premium,I,SI1,60.3,60.0,4133,6.95,6.88,4.17,4,2,2,"(0.85, 1.4]",8,"(2.999, 10.0]"
35262,35262,1.14,Fair,J,SI2,64.4,55.0,3403,6.56,6.54,4.22,1,1,3,"(0.85, 1.4]",5,"(2.999, 10.0]"
35263,35263,0.51,Premium,G,VS1,61.1,58.0,1656,5.12,5.19,3.15,4,4,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
35264,35264,1.19,Ideal,E,SI2,60.2,57.0,5822,6.87,6.84,4.13,5,6,3,"(0.85, 1.4]",14,"(12.0, 14.0]"
35265,35265,1.01,Very Good,G,VS2,59.9,60.0,5759,6.46,6.52,3.89,3,4,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
35266,35266,0.42,Very Good,G,VS2,60.1,61.0,847,4.81,4.84,2.9,3,4,5,"(0.0, 0.85]",12,"(10.0, 12.0]"
35267,35267,0.91,Ideal,E,SI2,62.7,57.0,3756,6.19,6.26,3.9,5,6,3,"(0.85, 1.4]",14,"(12.0, 14.0]"
35268,35268,0.51,Very Good,F,VS1,63.3,57.0,1627,5.06,5.09,3.21,3,5,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
35269,35269,0.33,Premium,G,VS1,61.3,58.0,854,4.46,4.42,2.72,4,4,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
35270,35270,0.56,Very Good,G,VVS2,61.4,57.0,2010,5.26,5.32,3.25,3,4,7,"(0.0, 0.85]",14,"(12.0, 14.0]"
35271,35271,1.04,Ideal,F,SI2,61.8,56.0,4630,6.53,6.49,4.02,5,5,3,"(0.85, 1.4]",13,"(12.0, 14.0]"
35272,35272,0.8,Ideal,D,SI2,61.9,54.0,3154,6.0,5.95,3.7,5,7,3,"(0.0, 0.85]",15,"(14.0, 20.0]"
35273,35273,1.0,Premium,F,SI1,61.9,60.0,5544,6.34,6.39,3.94,4,5,2,"(0.85, 1.4]",11,"(10.0, 12.0]"
35274,35274,1.5,Premium,G,SI1,61.2,58.0,9645,7.34,7.44,4.52,4,4,2,"(1.4, 1.9]",10,"(2.999, 10.0]"
35275,35275,0.28,Ideal,D,VS2,61.2,57.0,487,4.2,4.23,2.58,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
35276,35276,1.55,Ideal,E,VVS2,62.5,55.0,18188,7.38,7.4,4.62,5,6,7,"(1.4, 1.9]",18,"(14.0, 20.0]"
35277,35277,0.35,Very Good,F,SI1,61.0,55.0,590,4.6,4.63,2.81,3,5,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
35278,35278,1.03,Premium,H,SI1,59.5,58.0,5134,6.64,6.58,3.93,4,3,2,"(0.85, 1.4]",9,"(2.999, 10.0]"
35279,35279,1.56,Good,J,VS2,57.6,65.0,7094,7.62,7.6,4.38,2,1,5,"(1.4, 1.9]",8,"(2.999, 10.0]"
35280,35280,1.09,Ideal,I,VS2,62.0,57.0,5158,6.64,6.58,4.1,5,2,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
35281,35281,0.87,Ideal,E,SI2,60.4,58.0,3566,6.19,6.23,3.75,5,6,3,"(0.85, 1.4]",14,"(12.0, 14.0]"
35282,35282,1.1,Very Good,I,SI1,61.2,61.0,4640,6.61,6.66,4.01,3,2,2,"(0.85, 1.4]",7,"(2.999, 10.0]"
35283,35283,0.79,Ideal,E,VS2,59.3,57.0,3318,6.06,6.02,3.58,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
35284,35284,1.32,Ideal,I,VS1,61.2,57.0,7480,7.06,7.12,4.34,5,2,4,"(0.85, 1.4]",11,"(10.0, 12.0]"
35285,35285,0.64,Very Good,G,VS2,62.7,59.0,1873,5.44,5.5,3.43,3,4,5,"(0.0, 0.85]",12,"(10.0, 12.0]"
35286,35286,1.24,Ideal,H,VVS1,62.3,54.0,8489,6.88,6.9,4.29,5,3,6,"(0.85, 1.4]",14,"(12.0, 14.0]"
35287,35287,0.3,Very Good,G,VVS1,63.1,56.0,1013,4.28,4.25,2.69,3,4,6,"(0.0, 0.85]",13,"(12.0, 14.0]"
35288,35288,0.84,Very Good,F,SI1,63.8,57.0,2885,5.95,6.0,3.81,3,5,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
35289,35289,0.9,Very Good,E,VS2,61.3,58.0,5887,6.16,6.23,3.8,3,6,5,"(0.85, 1.4]",14,"(12.0, 14.0]"
35290,35290,0.6,Ideal,H,VVS1,61.0,56.0,2568,5.44,5.47,3.33,5,3,6,"(0.0, 0.85]",14,"(12.0, 14.0]"
35291,35291,0.3,Ideal,D,VS2,62.2,54.0,911,4.31,4.28,2.67,5,7,5,"(0.0, 0.85]",17,"(14.0, 20.0]"
35292,35292,0.9,Good,E,SI2,63.0,58.0,3736,6.08,6.11,3.84,2,6,3,"(0.85, 1.4]",11,"(10.0, 12.0]"
35293,35293,0.5,Very Good,H,SI1,63.1,59.0,1181,5.02,4.96,3.15,3,3,2,"(0.0, 0.85]",8,"(2.999, 10.0]"
35294,35294,1.6,Premium,J,VS1,62.6,59.0,7903,7.51,7.4,4.66,4,1,4,"(1.4, 1.9]",9,"(2.999, 10.0]"
35295,35295,0.54,Very Good,D,VS2,63.2,55.0,1786,5.21,5.17,3.28,3,7,5,"(0.0, 0.85]",15,"(14.0, 20.0]"
35296,35296,0.4,Very Good,E,VVS2,63.0,55.0,849,4.72,4.74,2.98,3,6,7,"(0.0, 0.85]",16,"(14.0, 20.0]"
35297,35297,0.3,Ideal,H,VVS1,62.3,57.0,665,4.26,4.28,2.66,5,3,6,"(0.0, 0.85]",14,"(12.0, 14.0]"
35298,35298,1.0,Very Good,I,SI1,63.0,58.0,4125,6.3,6.33,3.98,3,2,2,"(0.85, 1.4]",7,"(2.999, 10.0]"
35299,35299,1.5,Premium,D,SI2,58.9,60.0,8518,7.48,7.45,4.4,4,7,3,"(1.4, 1.9]",14,"(12.0, 14.0]"
35300,35300,0.32,Very Good,H,VVS2,61.0,58.0,645,4.41,4.44,2.7,3,3,7,"(0.0, 0.85]",13,"(12.0, 14.0]"
35301,35301,0.53,Ideal,E,VS2,61.8,55.0,2163,5.21,5.24,3.23,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
35302,35302,0.41,Premium,D,SI2,61.2,59.0,876,4.8,4.77,2.93,4,7,3,"(0.0, 0.85]",14,"(12.0, 14.0]"
35303,35303,0.71,Very Good,H,VS2,59.2,63.0,2450,5.85,5.81,3.45,3,3,5,"(0.0, 0.85]",11,"(10.0, 12.0]"
35304,35304,0.28,Ideal,F,IF,62.4,55.0,828,4.2,4.17,2.61,5,5,8,"(0.0, 0.85]",18,"(14.0, 20.0]"
35305,35305,0.5,Fair,F,I1,68.3,58.0,627,4.91,4.78,3.32,1,5,1,"(0.0, 0.85]",7,"(2.999, 10.0]"
35306,35306,0.37,Premium,F,VS2,61.0,58.0,957,4.63,4.61,2.82,4,5,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
35307,35307,0.31,Premium,G,VS2,61.7,59.0,698,4.34,4.31,2.67,4,4,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
35308,35308,1.21,Very Good,I,SI2,59.9,58.0,4791,6.91,6.94,4.15,3,2,3,"(0.85, 1.4]",8,"(2.999, 10.0]"
35309,35309,1.2,Very Good,E,SI1,61.0,58.0,6809,6.83,6.88,4.18,3,6,2,"(0.85, 1.4]",11,"(10.0, 12.0]"
35310,35310,0.9,Premium,F,SI2,61.4,62.0,3704,6.2,6.11,3.78,4,5,3,"(0.85, 1.4]",12,"(10.0, 12.0]"
35311,35311,0.3,Ideal,E,SI2,60.9,59.0,401,4.29,4.32,2.62,5,6,3,"(0.0, 0.85]",14,"(12.0, 14.0]"
35312,35312,0.71,Ideal,E,VS1,62.4,54.0,2923,5.71,5.74,3.57,5,6,4,"(0.0, 0.85]",15,"(14.0, 20.0]"
35313,35313,0.42,Ideal,G,VVS1,62.0,56.0,1235,4.84,4.81,2.99,5,4,6,"(0.0, 0.85]",15,"(14.0, 20.0]"
35314,35314,0.39,Ideal,E,VS1,59.9,57.0,889,4.78,4.8,2.87,5,6,4,"(0.0, 0.85]",15,"(14.0, 20.0]"
35315,35315,1.01,Ideal,F,SI2,61.4,56.0,4239,6.46,6.51,3.98,5,5,3,"(0.85, 1.4]",13,"(12.0, 14.0]"
35316,35316,1.01,Premium,H,SI1,62.8,58.0,3869,6.43,6.34,4.01,4,3,2,"(0.85, 1.4]",9,"(2.999, 10.0]"
35317,35317,1.01,Premium,E,SI2,62.6,59.0,4751,6.39,6.36,3.99,4,6,3,"(0.85, 1.4]",13,"(12.0, 14.0]"
35318,35318,0.43,Good,G,VS2,61.8,60.7,891,4.8,4.84,2.99,2,4,5,"(0.0, 0.85]",11,"(10.0, 12.0]"
35319,35319,0.3,Premium,I,VS1,59.1,59.0,608,4.38,4.35,2.58,4,2,4,"(0.0, 0.85]",10,"(2.999, 10.0]"
35320,35320,2.01,Premium,H,SI1,62.7,59.0,17688,8.03,8.08,5.05,4,3,2,"(1.9, 2.4]",9,"(2.999, 10.0]"
35321,35321,0.56,Ideal,D,SI1,61.8,55.0,2061,5.32,5.36,3.3,5,7,2,"(0.0, 0.85]",14,"(12.0, 14.0]"
35322,35322,0.7,Fair,G,I1,60.4,58.0,1069,5.74,5.68,3.45,1,4,1,"(0.0, 0.85]",6,"(2.999, 10.0]"
35323,35323,1.0,Premium,F,SI1,61.4,62.0,4939,6.36,6.32,3.89,4,5,2,"(0.85, 1.4]",11,"(10.0, 12.0]"
35324,35324,0.3,Very Good,G,VVS1,62.1,61.0,789,4.27,4.3,2.66,3,4,6,"(0.0, 0.85]",13,"(12.0, 14.0]"
35325,35325,0.74,Very Good,F,SI1,61.7,55.0,2698,5.83,5.87,3.61,3,5,2,"(0.0, 0.85]",10,"(2.999, 10.0]"
35326,35326,1.52,Ideal,E,VS2,62.4,55.0,15348,7.32,7.42,4.6,5,6,5,"(1.4, 1.9]",16,"(14.0, 20.0]"
35327,35327,0.73,Ideal,F,VVS1,62.7,56.0,3900,5.76,5.72,3.6,5,5,6,"(0.0, 0.85]",16,"(14.0, 20.0]"
35328,35328,1.07,Ideal,F,SI1,61.5,56.0,7286,6.58,6.62,4.06,5,5,2,"(0.85, 1.4]",12,"(10.0, 12.0]"
35329,35329,0.43,Ideal,G,VVS1,60.5,57.0,1207,4.86,4.92,2.96,5,4,6,"(0.0, 0.85]",15,"(14.0, 20.0]"
35330,35330,0.55,Very Good,G,VS1,62.8,57.0,1743,5.2,5.21,3.27,3,4,4,"(0.0, 0.85]",11,"(10.0, 12.0]"
35331,35331,0.9,Premium,F,SI1,61.3,58.0,3714,6.13,6.08,3.74,4,5,2,"(0.85, 1.4]",11,"(10.0, 12.0]"
35332,35332,1.51,Premium,H,SI2,60.2,62.0,7340,7.43,7.38,4.46,4,3,3,"(1.4, 1.9]",10,"(2.999, 10.0]"
35333,35333,0.51,Fair,E,SI1,55.8,61.0,1340,5.43,5.35,3.01,1,6,2,"(0.0, 0.85]",9,"(2.999, 10.0]"
35334,35334,0.42,Very Good,D,VVS1,62.8,56.0,1547,4.76,4.8,3.0,3,7,6,"(0.0, 0.85]",16,"(14.0, 20.0]"
35335,35335,1.02,Ideal,H,VS2,62.0,57.0,5426,6.43,6.4,3.98,5,3,5,"(0.85, 1.4]",13,"(12.0, 14.0]"
35336,35336,1.01,Premium,G,VS2,59.2,59.0,6108,6.59,6.52,3.88,4,4,5,"(0.85, 1.4]",13,"(12.0, 14.0]"
35337,35337,0.9,Fair,F,VS2,59.5,67.0,4536,6.29,6.24,3.73,1,5,5,"(0.85, 1.4]",11,"(10.0, 12.0]"
35338,35338,0.71,Very Good,F,VS2,63.3,57.0,3146,5.65,5.69,3.59,3,5,5,"(0.0, 0.85]",13,"(12.0, 14.0]"
35339,35339,0.9,Good,F,VS2,65.0,58.0,4268,6.03,6.06,3.93,2,5,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
35340,35340,1.2,Ideal,G,SI1,62.2,58.0,6741,6.77,6.84,4.23,5,4,2,"(0.85, 1.4]",11,"(10.0, 12.0]"
35341,35341,0.42,Ideal,H,VS1,61.0,57.0,1299,4.85,4.89,2.97,5,3,4,"(0.0, 0.85]",12,"(10.0, 12.0]"
35342,35342,0.34,Ideal,G,VS2,62.5,57.0,596,4.46,4.5,2.8,5,4,5,"(0.0, 0.85]",14,"(12.0, 14.0]"
35343,35343,1.23,Good,H,SI1,63.7,59.0,5490,6.76,6.71,4.29,2,3,2,"(0.85, 1.4]",7,"(2.999, 10.0]"
35344,35344,1.14,Ideal,G,VS2,61.9,56.0,7199,6.69,6.71,4.14,5,4,5,"(0.85, 1.4]",14,"(12.0, 14.0]"
35345,35345,1.32,Fair,I,SI1,64.8,58.0,6061,6.9,6.83,4.45,1,2,2,"(0.85, 1.4]",5,"(2.999, 10.0]"
35346,35346,0.38,Good,J,VVS2,63.4,56.0,666,4.56,4.62,2.91,2,1,7,"(0.0, 0.85]",10,"(2.999, 10.0]"
35347,35347,1.5,Fair,I,I1,71.3,58.0,4368,6.85,6.81,4.87,1,2,1,"(1.4, 1.9]",4,"(2.999, 10.0]"
35348,35348,0.4,Very Good,J,VS1,62.1,57.0,606,4.69,4.72,2.92,3,1,4,"(0.0, 0.85]",8,"(2.999, 10.0]"
35349,35349,0.93,Good,G,SI1,63.8,58.0,4452,6.09,6.14,3.9,2,4,2,"(0.85, 1.4]",8,"(2.999, 10.0]"
35350,35350,0.52,Premium,E,SI1,59.8,61.0,1577,5.2,5.17,3.1,4,6,2,"(0.0, 0.85]",12,"(10.0, 12.0]"
35351,35351,0.51,Premium,J,SI1,62.6,59.0,1020,5.1,5.06,3.18,4,1,2,"(0.0, 0.85]",7,"(2.999, 10.0]"
35352,35352,0.72,Premium,D,SI1,61.4,59.0,2954,5.71,5.79,3.53,4,7,2,"(0.0, 0.85]",13,"(12.0, 14.0]"
35353,35353,0.4,Ideal,I,VVS2,62.0,56.0,1035,4.77,4.74,2.95,5,2,7,"(0.0, 0.85]",14,"(12.0, 14.0]"
35354,35354,0.31,Ideal,G,VVS1,61.5,54.0,789,4.36,4.39,2.69,5,4,6,"(0.0, 0.85]",15,"(14.0, 20.0]"
35355,35355,0.71,Very Good,F,SI2,59.2,60.0,2134,5.85,5.91,3.48,3,5,3,"(0.0, 0.85]",11,"(10.0, 12.0]"
35356,35356,0.56,Ideal,G,VS1,60.7,57.0,1682,5.27,5.34,3.22,5,4,4,"(0.0, 0.85]",13,"(12.0, 14.0]"
35357,35357,0.93,Ideal,H,SI1,62.4,55.0,4635,6.2,6.24,3.88,5,3,2,"(0.85, 1.4]",10,"(2.999, 10.0]"
35358,35358,0.5,Good,E,SI2,63.7,55.0,1181,5.08,5.03,3.22,2,6,3,"(0.0, 0.85]",11,"(10.0, 12.0]"
35359,35359,1.5,Very Good,I,VS1,62.2,59.0,10164,7.27,7.3,4.53,3,2,4,"(1.4, 1.9]",9,"(2.999, 10.0]"
35360,35360,1.11,Premium,G,SI2,62.3,58.0,4755,6.65,6.61,4.13,4,4,3,"(0.85, 1.4]",11,"(10.0, 12.0]"
35361,35361,0.3,Premium,G,VVS2,61.9,59.0,684,4.25,4.28,2.64,4,4,7,"(0.0, 0.85]",15,"(14.0, 20.0]"
35362,35362,0.43,Ideal,E,VS2,62.8,56.0,1048,4.86,4.79,3.03,5,6,5,"(0.0, 0.85]",16,"(14.0, 20.0]"
35363,35363,0.36,Ideal,D,SI1,61.6,56.0,851,4.58,4.54,2.81,5,7,2,"(0.0, 0.85]",14,"(12.0, 14.0]"
35364,35364,0.7,Ideal,D,SI1,62.3,53.0,2726,5.7,5.72,3.56,5,7,2,"(0.0, 0.85]",14,"(12.0, 14.0]"
35365,35365,0.99,Very Good,J,SI1,60.3,57.0,4002,6.44,6.49,3.9,3,1,2,"(0.85, 1.4]",6,"(2.999, 10.0]"
35366,35366,1.27,Premium,H,VS2,58.9,61.0,5832,7.09,7.03,4.16,4,3,5,"(0.85, 1.4]",12,"(10.0, 12.0]"
35367,35367,0.51,Ideal,D,SI1,62.0,55.0,1553,5.11,5.15,3.18,5,7,2,"(0.0, 0.85]",14,"(12.0, 14.0]"
35368,35368,0.72,Ideal,E,SI2,61.8,55.0,2308,5.77,5.75,3.56,5,6,3,"(0.0, 0.85]",14,"(12.0, 14.0]"
35369,35369,0.44,Ideal,D,VS1,62.3,55.0,1235,4.84,4.88,3.03,5,7,4,"(0.0, 0.85]",16,"(14.0, 20.0]"
35370,35370,0.9,Ideal,E,SI1,60.1,56.0,4034,6.3,6.35,3.8,5,6,2,"(0.85, 1.4]",13,"(12.0, 14.0]"
