,carat,cut,color,clarity,depth,table,price,x,y,z,cut_int,color_int,clarity_int,carat_category
32183,1.25,Good,H,SI1,63.7,58.0,6783,6.81,6.79,4.33,2,3,2,"(1.06, 1.92]"
32184,0.3,Premium,E,SI1,59.5,58.0,675,4.42,4.39,2.62,4,6,2,"(0.196, 1.06]"
32185,1.2,Premium,H,VS2,62.4,57.0,6048,6.73,6.67,4.18,4,3,5,"(1.06, 1.92]"
32186,0.32,Ideal,E,VVS1,62.2,55.0,827,4.37,4.41,2.73,5,6,6,"(0.196, 1.06]"
32187,0.51,Good,E,SI1,63.9,56.0,1443,5.11,5.07,3.25,2,6,2,"(0.196, 1.06]"
32188,0.71,Good,H,SI1,57.9,62.0,2354,5.82,5.86,3.38,2,3,2,"(0.196, 1.06]"
32189,0.9,Fair,E,SI1,59.2,60.0,4220,6.17,6.22,3.67,1,6,2,"(0.196, 1.06]"
32190,0.34,Ideal,H,VS2,61.5,54.0,537,4.5,4.54,2.78,5,3,5,"(0.196, 1.06]"
32191,1.5,Very Good,H,SI1,60.6,60.0,10380,7.45,7.36,4.49,3,3,2,"(1.06, 1.92]"
32192,1.54,Premium,J,VVS1,62.4,59.0,9215,7.36,7.38,4.6,4,1,6,"(1.06, 1.92]"
32193,1.21,Premium,F,SI2,59.0,60.0,5982,6.94,6.99,4.11,4,5,3,"(1.06, 1.92]"
32194,0.73,Ideal,G,SI1,61.9,55.0,3089,5.76,5.8,3.58,5,4,2,"(0.196, 1.06]"
32195,0.24,Premium,E,VS2,62.6,58.0,536,4.03,3.99,2.51,4,6,5,"(0.196, 1.06]"
32196,0.3,Premium,D,SI1,61.3,60.0,709,4.32,4.26,2.63,4,7,2,"(0.196, 1.06]"
32197,0.7,Ideal,G,VS1,61.7,56.0,2972,5.64,5.71,3.5,5,4,4,"(0.196, 1.06]"
32198,0.32,Ideal,G,VVS1,62.4,56.0,842,4.36,4.39,2.73,5,4,6,"(0.196, 1.06]"
32199,1.0,Very Good,F,VS2,63.4,58.0,6818,6.3,6.39,4.02,3,5,5,"(0.196, 1.06]"
32200,1.01,Premium,E,VS1,62.9,61.0,7964,6.39,6.33,4.0,4,6,4,"(0.196, 1.06]"
32201,1.17,Ideal,H,IF,61.0,53.0,8266,6.89,6.85,4.19,5,3,8,"(1.06, 1.92]"
32202,0.31,Very Good,E,SI1,63.3,55.0,698,4.35,4.31,2.74,3,6,2,"(0.196, 1.06]"
32203,0.74,Premium,E,SI2,61.3,59.0,2527,5.83,5.78,3.56,4,6,3,"(0.196, 1.06]"
32204,2.01,Very Good,F,SI2,61.6,56.0,15188,8.17,8.13,5.02,3,5,3,"(1.92, 2.78]"
32205,0.56,Ideal,I,SI1,61.3,56.0,1343,5.28,5.31,3.25,5,2,2,"(0.196, 1.06]"
32206,0.56,Ideal,G,SI1,62.5,56.0,1340,5.21,5.28,3.28,5,4,2,"(0.196, 1.06]"
32207,0.61,Very Good,E,VS2,60.0,57.0,2036,5.52,5.55,3.32,3,6,5,"(0.196, 1.06]"
32208,0.53,Ideal,D,SI1,62.0,57.0,1566,5.19,5.23,3.23,5,7,2,"(0.196, 1.06]"
32209,1.0,Premium,G,VS2,60.1,57.0,6272,6.42,6.35,3.84,4,4,5,"(0.196, 1.06]"
32210,2.26,Premium,H,SI2,61.9,58.0,11226,8.37,8.33,5.17,4,3,3,"(1.92, 2.78]"
32211,0.42,Ideal,I,VS1,61.5,56.0,771,4.83,4.86,2.98,5,2,4,"(0.196, 1.06]"
32212,0.9,Very Good,I,SI2,60.4,58.0,3099,6.25,6.31,3.79,3,2,3,"(0.196, 1.06]"
32213,1.01,Very Good,E,SI1,58.6,58.0,4766,6.52,6.58,3.84,3,6,2,"(0.196, 1.06]"
32214,0.41,Very Good,G,VVS2,61.6,56.0,1007,4.76,4.78,2.94,3,4,7,"(0.196, 1.06]"
32215,0.25,Very Good,E,VVS2,63.0,57.0,575,4.0,4.06,2.54,3,6,7,"(0.196, 1.06]"
32216,0.5,Ideal,D,SI1,62.7,57.0,1272,5.06,5.08,3.18,5,7,2,"(0.196, 1.06]"
32217,0.7,Very Good,G,SI1,63.5,56.0,2293,5.64,5.7,3.6,3,4,2,"(0.196, 1.06]"
32218,0.31,Premium,F,VVS1,59.2,62.0,997,4.41,4.34,2.59,4,5,6,"(0.196, 1.06]"
32219,0.42,Ideal,F,SI1,62.0,57.0,992,4.83,4.81,2.99,5,5,2,"(0.196, 1.06]"
32220,0.52,Very Good,G,VVS2,61.8,59.0,1911,5.13,5.16,3.18,3,4,7,"(0.196, 1.06]"
32221,1.17,Ideal,G,VVS2,61.7,55.0,8947,6.74,6.77,4.17,5,4,7,"(1.06, 1.92]"
32222,0.81,Ideal,I,SI1,62.5,57.0,2439,5.98,5.92,3.72,5,2,2,"(0.196, 1.06]"
32223,1.3,Ideal,G,VS2,61.9,55.0,9060,7.01,7.04,4.35,5,4,5,"(1.06, 1.92]"
32224,0.4,Very Good,E,VVS2,62.4,58.0,1017,4.7,4.76,2.95,3,6,7,"(0.196, 1.06]"
32225,0.4,Ideal,I,VS1,61.9,57.0,736,4.73,4.74,2.93,5,2,4,"(0.196, 1.06]"
32226,0.7,Premium,F,VVS2,58.7,60.0,3062,5.8,5.75,3.39,4,5,7,"(0.196, 1.06]"
32227,0.71,Very Good,I,VVS1,63.3,57.0,2559,5.65,5.69,3.59,3,2,6,"(0.196, 1.06]"
32228,1.12,Premium,F,VS1,61.8,59.0,7761,6.65,6.75,4.14,4,5,4,"(1.06, 1.92]"
32229,0.3,Ideal,E,VVS2,61.6,58.0,766,4.28,4.33,2.65,5,6,7,"(0.196, 1.06]"
32230,0.76,Premium,F,SI2,60.5,60.0,2491,5.92,5.89,3.57,4,5,3,"(0.196, 1.06]"
32231,0.32,Ideal,D,VVS2,61.6,55.0,1107,4.41,4.45,2.73,5,7,7,"(0.196, 1.06]"
32232,1.58,Ideal,I,SI1,62.6,56.0,9176,7.45,7.51,4.68,5,2,2,"(1.06, 1.92]"
32233,0.36,Premium,E,SI2,62.6,57.0,648,4.54,4.5,2.83,4,6,3,"(0.196, 1.06]"
32234,2.51,Ideal,H,SI2,62.0,57.0,17162,8.72,8.67,5.39,5,3,3,"(1.92, 2.78]"
32235,0.31,Ideal,H,VVS2,61.8,56.0,625,4.34,4.36,2.69,5,3,7,"(0.196, 1.06]"
32236,0.52,Good,G,SI1,63.6,56.0,1338,5.09,5.07,3.23,2,4,2,"(0.196, 1.06]"
32237,2.02,Ideal,H,SI1,62.3,56.0,12332,8.11,8.06,5.04,5,3,2,"(1.92, 2.78]"
32238,0.55,Ideal,F,VVS1,62.2,57.0,2569,5.25,5.27,3.27,5,5,6,"(0.196, 1.06]"
32239,0.31,Ideal,D,VS2,62.1,54.0,942,4.41,4.35,2.72,5,7,5,"(0.196, 1.06]"
32240,0.73,Premium,G,VS1,63.0,57.0,2683,5.75,5.67,3.6,4,4,4,"(0.196, 1.06]"
32241,0.41,Good,H,VS2,64.1,57.0,729,4.72,4.64,3.0,2,3,5,"(0.196, 1.06]"
32242,1.13,Ideal,H,I1,61.1,56.0,3669,6.77,6.71,4.12,5,3,1,"(1.06, 1.92]"
32243,0.31,Ideal,G,IF,61.0,56.0,988,4.38,4.37,2.67,5,4,8,"(0.196, 1.06]"
32244,0.56,Ideal,G,IF,62.0,56.0,2399,5.33,5.28,3.29,5,4,8,"(0.196, 1.06]"
32245,1.01,Good,E,SI1,64.3,59.0,4181,6.31,6.28,4.05,2,6,2,"(0.196, 1.06]"
32246,1.2,Premium,E,SI1,62.5,56.0,6742,6.75,6.71,4.21,4,6,2,"(1.06, 1.92]"
32247,0.32,Very Good,E,SI1,63.2,56.0,720,4.38,4.35,2.76,3,6,2,"(0.196, 1.06]"
32248,0.6,Ideal,E,SI1,61.5,56.0,1738,5.39,5.51,3.35,5,6,2,"(0.196, 1.06]"
32249,1.35,Premium,H,VS2,60.5,62.0,6093,7.16,7.11,4.32,4,3,5,"(1.06, 1.92]"
32250,0.43,Ideal,F,VVS1,62.3,55.0,1422,4.88,4.85,3.03,5,5,6,"(0.196, 1.06]"
32251,2.01,Very Good,H,SI1,60.0,58.0,17095,8.16,8.25,4.92,3,3,2,"(1.92, 2.78]"
32252,0.42,Premium,E,SI1,62.7,59.0,773,4.78,4.79,3.0,4,6,2,"(0.196, 1.06]"
32253,0.43,Ideal,F,VS2,61.4,54.0,848,4.9,4.93,3.02,5,5,5,"(0.196, 1.06]"
32254,1.61,Premium,I,VS1,62.2,58.0,9961,7.46,7.55,4.67,4,2,4,"(1.06, 1.92]"
32255,0.71,Good,D,VS2,62.3,61.0,2891,5.7,5.73,3.56,2,7,5,"(0.196, 1.06]"
32256,1.51,Good,D,I1,57.0,64.0,5979,7.48,7.53,4.28,2,7,1,"(1.06, 1.92]"
32257,0.6,Premium,D,SI2,62.0,57.0,1196,5.43,5.35,3.34,4,7,3,"(0.196, 1.06]"
32258,0.73,Ideal,D,VVS2,62.0,53.6,4547,5.76,5.8,3.59,5,7,7,"(0.196, 1.06]"
32259,1.5,Very Good,E,SI2,60.1,60.0,9281,7.35,7.42,4.44,3,6,3,"(1.06, 1.92]"
32260,0.58,Ideal,E,SI2,61.4,57.1,1392,5.36,5.38,3.3,5,6,3,"(0.196, 1.06]"
32261,0.4,Premium,D,VS2,62.5,59.0,982,4.66,4.72,2.93,4,7,5,"(0.196, 1.06]"
32262,0.7,Premium,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,4,6,4,"(0.196, 1.06]"
32263,0.43,Very Good,E,VVS1,60.3,58.0,1433,4.86,4.93,2.95,3,6,6,"(0.196, 1.06]"
32264,1.14,Ideal,G,IF,61.1,57.0,10313,6.7,6.76,4.11,5,4,8,"(1.06, 1.92]"
32265,0.76,Good,I,SI1,64.1,59.0,1914,5.73,5.75,3.68,2,2,2,"(0.196, 1.06]"
32266,0.59,Very Good,H,VVS2,61.1,57.0,1771,5.39,5.48,3.32,3,3,7,"(0.196, 1.06]"
32267,0.51,Ideal,D,VS1,62.5,57.0,1873,5.13,5.08,3.19,5,7,4,"(0.196, 1.06]"
32268,0.59,Very Good,G,VS1,62.0,56.0,1878,5.35,5.39,3.33,3,4,4,"(0.196, 1.06]"
32269,1.3,Ideal,I,VS2,61.7,56.0,6714,7.07,7.02,4.35,5,2,5,"(1.06, 1.92]"
32270,0.51,Very Good,F,VS1,60.0,59.0,1680,5.18,5.22,3.12,3,5,4,"(0.196, 1.06]"
32271,0.71,Very Good,F,VS1,62.2,55.0,3045,5.68,5.74,3.56,3,5,4,"(0.196, 1.06]"
32272,1.0,Ideal,H,SI2,61.4,60.0,4713,6.35,6.41,3.92,5,3,3,"(0.196, 1.06]"
32273,1.0,Fair,H,VS2,66.8,63.0,4166,6.19,6.08,4.1,1,3,5,"(0.196, 1.06]"
32274,1.01,Very Good,E,VS2,61.6,58.0,6754,6.43,6.49,3.98,3,6,5,"(0.196, 1.06]"
32275,0.3,Ideal,H,IF,60.8,56.0,1013,4.37,4.35,2.65,5,3,8,"(0.196, 1.06]"
32276,0.28,Very Good,E,VVS2,60.1,62.0,572,4.25,4.27,2.56,3,6,7,"(0.196, 1.06]"
32277,0.84,Ideal,E,SI1,61.7,53.0,4068,6.08,6.11,3.76,5,6,2,"(0.196, 1.06]"
32278,2.57,Premium,J,SI1,63.0,58.0,18485,8.77,8.65,5.49,4,1,2,"(1.92, 2.78]"
32279,1.06,Very Good,H,SI2,62.4,54.0,4516,6.5,6.54,4.07,3,3,3,"(0.196, 1.06]"
32280,0.31,Ideal,E,SI1,60.6,56.0,595,4.39,4.42,2.67,5,6,2,"(0.196, 1.06]"
32281,1.28,Ideal,H,SI2,62.8,57.0,6451,6.92,6.87,4.33,5,3,3,"(1.06, 1.92]"
32282,0.32,Very Good,G,SI1,62.0,58.5,540,4.36,4.41,2.72,3,4,2,"(0.196, 1.06]"
32283,0.9,Premium,F,SI2,62.7,58.0,3780,6.16,6.09,3.84,4,5,3,"(0.196, 1.06]"
32284,1.0,Fair,J,VS1,66.6,57.0,3080,6.07,6.03,4.03,1,1,4,"(0.196, 1.06]"
32285,2.2,Premium,H,SI2,62.7,58.0,17634,8.33,8.27,5.2,4,3,3,"(1.92, 2.78]"
32286,0.41,Premium,G,VS2,61.8,58.0,827,4.75,4.77,2.94,4,4,5,"(0.196, 1.06]"
32287,0.31,Premium,F,VS2,62.0,60.0,802,4.34,4.3,2.68,4,5,5,"(0.196, 1.06]"
32288,0.98,Fair,G,I1,69.7,58.0,1712,6.08,5.98,4.21,1,4,1,"(0.196, 1.06]"
32289,1.09,Ideal,F,SI1,62.0,56.0,5922,6.61,6.59,4.09,5,5,2,"(1.06, 1.92]"
32290,1.01,Ideal,D,VVS1,62.5,55.0,11661,6.39,6.44,4.01,5,7,6,"(0.196, 1.06]"
32291,2.29,Ideal,J,SI2,62.8,56.0,14500,8.36,8.39,5.25,5,1,3,"(1.92, 2.78]"
32292,1.08,Premium,H,VS1,62.5,60.0,5111,6.55,6.51,4.08,4,3,4,"(1.06, 1.92]"
32293,0.71,Very Good,G,SI1,63.3,56.0,2274,5.66,5.69,3.59,3,4,2,"(0.196, 1.06]"
32294,0.9,Fair,E,SI1,65.0,61.0,3332,6.05,6.02,3.92,1,6,2,"(0.196, 1.06]"
32295,0.52,Ideal,H,VS1,62.0,56.0,1598,5.14,5.2,3.21,5,3,4,"(0.196, 1.06]"
32296,1.02,Premium,G,SI1,61.4,55.0,4273,6.51,6.48,3.99,4,4,2,"(0.196, 1.06]"
32297,0.5,Premium,E,VS2,61.5,56.0,1746,5.11,5.07,3.13,4,6,5,"(0.196, 1.06]"
32298,0.41,Premium,G,SI1,60.3,60.0,923,4.8,4.76,2.88,4,4,2,"(0.196, 1.06]"
32299,1.01,Premium,G,VS2,59.1,58.0,6027,6.63,6.56,3.9,4,4,5,"(0.196, 1.06]"
32300,1.01,Ideal,F,VVS2,61.0,57.0,8532,6.46,6.52,3.96,5,5,7,"(0.196, 1.06]"
32301,0.7,Premium,D,SI1,61.8,59.0,2355,5.64,5.6,3.47,4,7,2,"(0.196, 1.06]"
32302,0.48,Ideal,H,VVS2,62.5,56.0,1590,4.98,5.02,3.12,5,3,7,"(0.196, 1.06]"
32303,0.71,Ideal,E,VS2,62.1,55.0,3304,5.72,5.75,3.56,5,6,5,"(0.196, 1.06]"
32304,1.98,Very Good,I,VS2,62.7,60.0,15083,7.9,7.96,4.98,3,2,5,"(1.92, 2.78]"
32305,0.7,Ideal,G,VVS2,60.3,57.0,3191,5.75,5.83,3.49,5,4,7,"(0.196, 1.06]"
32306,1.52,Very Good,I,SI1,62.6,60.0,8703,7.3,7.33,4.58,3,2,2,"(1.06, 1.92]"
32307,1.16,Premium,I,VS2,62.4,58.0,5016,6.69,6.65,4.16,4,2,5,"(1.06, 1.92]"
32308,0.42,Ideal,G,VS1,61.2,54.0,984,4.86,4.82,2.96,5,4,4,"(0.196, 1.06]"
32309,2.01,Very Good,E,SI2,62.0,61.0,17024,8.04,8.1,5.0,3,6,3,"(1.92, 2.78]"
32310,0.52,Ideal,E,SI1,62.1,54.0,1341,5.17,5.2,3.22,5,6,2,"(0.196, 1.06]"
32311,0.3,Ideal,E,SI1,61.9,57.0,564,4.29,4.32,2.66,5,6,2,"(0.196, 1.06]"
32312,0.74,Ideal,F,VS2,62.1,56.0,3171,5.79,5.83,3.61,5,5,5,"(0.196, 1.06]"
32313,1.61,Premium,H,SI1,60.8,56.0,11169,7.61,7.58,4.62,4,3,2,"(1.06, 1.92]"
32314,0.34,Ideal,E,VS2,61.8,57.0,696,4.48,4.52,2.78,5,6,5,"(0.196, 1.06]"
32315,0.31,Ideal,E,VS2,61.9,55.0,872,4.38,4.34,2.7,5,6,5,"(0.196, 1.06]"
32316,0.33,Ideal,G,VS1,62.1,54.0,666,4.42,4.47,2.76,5,4,4,"(0.196, 1.06]"
32317,1.03,Ideal,F,VS2,62.4,56.0,6751,6.48,6.43,4.03,5,5,5,"(0.196, 1.06]"
32318,1.0,Very Good,E,SI2,63.3,58.0,4579,6.35,6.32,4.01,3,6,3,"(0.196, 1.06]"
32319,0.81,Premium,H,VS1,61.7,58.0,3107,5.98,5.95,3.68,4,3,4,"(0.196, 1.06]"
32320,1.04,Premium,G,SI2,60.6,59.0,3896,6.6,6.56,3.99,4,4,3,"(0.196, 1.06]"
32321,0.52,Ideal,G,VVS2,62.3,56.0,1906,5.15,5.18,3.22,5,4,7,"(0.196, 1.06]"
32322,0.41,Ideal,E,VS1,62.7,55.0,1153,4.76,4.72,2.97,5,6,4,"(0.196, 1.06]"
32323,1.0,Fair,E,VVS2,56.8,58.0,7553,6.59,6.64,3.76,1,6,7,"(0.196, 1.06]"
32324,0.32,Ideal,I,VVS1,61.4,56.0,575,4.42,4.44,2.72,5,2,6,"(0.196, 1.06]"
32325,0.54,Ideal,E,VS1,62.6,55.0,1823,5.22,5.2,3.26,5,6,4,"(0.196, 1.06]"
32326,0.92,Ideal,H,SI2,58.5,57.0,2947,6.37,6.34,3.72,5,3,3,"(0.196, 1.06]"
32327,0.54,Ideal,G,SI1,62.5,56.0,1314,5.2,5.24,3.26,5,4,2,"(0.196, 1.06]"
32328,0.3,Ideal,H,IF,61.3,58.0,764,4.3,4.31,2.64,5,3,8,"(0.196, 1.06]"
32329,0.78,Good,D,VS2,64.0,54.0,3298,5.82,5.86,3.74,2,7,5,"(0.196, 1.06]"
32330,0.7,Ideal,F,SI1,61.2,55.0,3119,5.74,5.76,3.52,5,5,2,"(0.196, 1.06]"
32331,0.44,Ideal,D,VS1,61.3,56.0,1294,4.92,4.87,3.0,5,7,4,"(0.196, 1.06]"
32332,0.51,Very Good,G,VVS2,63.4,57.0,1895,5.09,5.06,3.22,3,4,7,"(0.196, 1.06]"
32333,0.39,Ideal,E,SI1,62.0,56.0,676,4.72,4.65,2.91,5,6,2,"(0.196, 1.06]"
32334,0.33,Premium,D,VS2,61.1,56.0,1069,4.54,4.5,2.76,4,7,5,"(0.196, 1.06]"
32335,0.52,Fair,F,VS1,57.2,59.0,1784,5.35,5.39,3.07,1,5,4,"(0.196, 1.06]"
32336,0.31,Premium,G,VS1,62.2,58.0,802,4.38,4.34,2.71,4,4,4,"(0.196, 1.06]"
32337,1.18,Premium,G,SI1,62.1,59.0,5458,6.75,6.71,4.18,4,4,2,"(1.06, 1.92]"
32338,0.3,Ideal,E,VVS2,62.1,54.0,742,4.32,4.35,2.69,5,6,7,"(0.196, 1.06]"
32339,1.0,Premium,H,SI2,59.4,60.0,3360,6.55,6.49,3.87,4,3,3,"(0.196, 1.06]"
32340,0.9,Very Good,E,VS1,63.0,55.0,4449,6.08,6.15,3.85,3,6,4,"(0.196, 1.06]"
32341,1.5,Fair,I,SI2,70.1,58.0,4328,6.96,6.85,4.84,1,2,3,"(1.06, 1.92]"
32342,1.11,Ideal,H,SI2,61.2,56.0,5496,6.7,6.69,4.1,5,3,3,"(1.06, 1.92]"
32343,0.79,Very Good,H,SI1,63.2,59.0,2663,5.87,5.84,3.7,3,3,2,"(0.196, 1.06]"
32344,2.03,Very Good,J,VVS2,63.2,60.0,16043,7.94,7.88,5.0,3,1,7,"(1.92, 2.78]"
32345,1.28,Very Good,F,VVS2,58.9,57.0,12285,7.13,7.17,4.21,3,5,7,"(1.06, 1.92]"
32346,1.1,Premium,E,SI1,60.7,55.0,6098,6.75,6.66,4.07,4,6,2,"(1.06, 1.92]"
32347,0.3,Ideal,D,VS1,61.2,59.0,742,4.29,4.31,2.63,5,7,4,"(0.196, 1.06]"
32348,0.92,Ideal,I,SI1,61.8,57.0,3323,6.27,6.25,3.87,5,2,2,"(0.196, 1.06]"
32349,0.7,Ideal,F,VS2,62.2,55.0,2676,5.66,5.72,3.54,5,5,5,"(0.196, 1.06]"
32350,1.08,Ideal,H,SI2,61.4,57.0,5141,6.66,6.6,4.07,5,3,3,"(1.06, 1.92]"
32351,0.8,Ideal,F,SI1,62.8,54.0,2975,5.9,5.97,3.74,5,5,2,"(0.196, 1.06]"
32352,0.41,Very Good,E,VVS2,63.1,58.0,1133,4.75,4.72,2.99,3,6,7,"(0.196, 1.06]"
32353,1.05,Ideal,G,VS1,61.1,56.0,7523,6.54,6.59,4.01,5,4,4,"(0.196, 1.06]"
32354,0.42,Premium,G,SI1,62.7,58.0,687,4.75,4.79,2.99,4,4,2,"(0.196, 1.06]"
32355,1.11,Ideal,E,SI2,62.0,57.0,4196,6.67,6.63,4.12,5,6,3,"(1.06, 1.92]"
32356,0.32,Very Good,J,VS2,62.9,56.0,393,4.37,4.4,2.76,3,1,5,"(0.196, 1.06]"
32357,0.33,Premium,G,VS1,61.6,57.0,797,4.51,4.42,2.75,4,4,4,"(0.196, 1.06]"
32358,0.3,Ideal,F,VVS1,62.2,56.0,814,4.27,4.31,2.67,5,5,6,"(0.196, 1.06]"
32359,0.29,Very Good,G,VS2,62.0,55.0,471,4.24,4.27,2.63,3,4,5,"(0.196, 1.06]"
32360,1.01,Ideal,F,VS1,60.8,57.0,7412,6.54,6.52,3.97,5,5,4,"(0.196, 1.06]"
32361,0.35,Ideal,D,VS2,61.6,56.0,829,4.53,4.56,2.8,5,7,5,"(0.196, 1.06]"
32362,2.18,Very Good,G,SI2,61.0,60.0,17475,8.29,8.33,5.07,3,4,3,"(1.92, 2.78]"
32363,1.26,Ideal,G,VVS1,62.1,57.0,10720,6.91,7.01,4.32,5,4,6,"(1.06, 1.92]"
32364,1.22,Premium,H,SI1,62.4,58.0,6153,6.82,6.77,4.24,4,3,2,"(1.06, 1.92]"
32365,0.61,Ideal,F,VS1,61.9,57.0,2246,5.42,5.46,3.37,5,5,4,"(0.196, 1.06]"
32366,0.23,Very Good,F,VVS2,60.4,61.0,505,3.93,3.95,2.38,3,5,7,"(0.196, 1.06]"
32367,0.32,Ideal,D,SI1,61.5,56.0,715,4.41,4.44,2.72,5,7,2,"(0.196, 1.06]"
32368,1.06,Premium,F,I1,60.3,58.0,3158,6.59,6.56,3.96,4,5,1,"(0.196, 1.06]"
32369,0.61,Premium,F,SI1,60.4,56.0,1359,5.47,5.43,3.29,4,5,2,"(0.196, 1.06]"
32370,0.28,Very Good,G,VS2,61.3,57.0,492,4.21,4.24,2.59,3,4,5,"(0.196, 1.06]"
32371,0.55,Very Good,D,VS2,59.8,57.0,1867,5.31,5.35,3.19,3,7,5,"(0.196, 1.06]"
32372,0.31,Premium,E,VS2,60.6,59.0,872,4.39,4.36,2.65,4,6,5,"(0.196, 1.06]"
32373,0.72,Very Good,H,VS1,60.6,63.0,2782,5.83,5.76,3.51,3,3,4,"(0.196, 1.06]"
32374,1.18,Premium,H,SI1,61.8,58.0,5801,6.79,6.74,4.18,4,3,2,"(1.06, 1.92]"
32375,1.0,Very Good,H,SI1,62.2,59.0,4830,6.32,6.35,3.94,3,3,2,"(0.196, 1.06]"
32376,0.5,Premium,E,SI1,62.0,59.0,1316,5.06,5.1,3.15,4,6,2,"(0.196, 1.06]"
32377,1.21,Premium,J,SI1,59.7,60.0,4574,6.93,6.9,4.13,4,1,2,"(1.06, 1.92]"
32378,0.51,Ideal,E,VS2,62.6,55.0,1781,5.11,5.08,3.19,5,6,5,"(0.196, 1.06]"
32379,2.13,Very Good,G,SI2,57.9,60.0,16462,8.41,8.56,4.91,3,4,3,"(1.92, 2.78]"
32380,0.56,Ideal,D,VS2,62.1,57.0,1963,5.25,5.28,3.27,5,7,5,"(0.196, 1.06]"
32381,0.61,Premium,H,SI1,59.5,62.0,1382,5.55,5.51,3.29,4,3,2,"(0.196, 1.06]"
32382,0.71,Ideal,F,SI1,60.9,56.0,2335,5.79,5.81,3.53,5,5,2,"(0.196, 1.06]"
32383,0.31,Premium,G,VS1,62.1,58.0,625,4.31,4.36,2.69,4,4,4,"(0.196, 1.06]"
32384,0.3,Premium,G,VS1,62.2,59.0,605,4.28,4.31,2.67,4,4,4,"(0.196, 1.06]"
32385,0.33,Premium,E,IF,60.8,58.0,1207,4.49,4.46,2.72,4,6,8,"(0.196, 1.06]"
32386,1.01,Good,F,SI2,63.7,59.0,4166,6.28,6.38,4.03,2,5,3,"(0.196, 1.06]"
32387,1.24,Very Good,F,VVS2,62.0,55.0,11130,6.88,6.95,4.29,3,5,7,"(1.06, 1.92]"
32388,0.75,Ideal,E,VS2,61.6,57.0,2940,5.84,5.81,3.59,5,6,5,"(0.196, 1.06]"
32389,0.79,Ideal,I,SI1,61.6,56.0,2756,5.95,5.97,3.67,5,2,2,"(0.196, 1.06]"
32390,0.56,Ideal,F,SI2,61.9,55.0,1212,5.27,5.31,3.28,5,5,3,"(0.196, 1.06]"
32391,0.35,Ideal,E,VS1,61.3,55.0,945,4.58,4.55,2.8,5,6,4,"(0.196, 1.06]"
32392,1.5,Good,F,I1,60.6,62.0,5313,7.22,7.24,4.38,2,5,1,"(1.06, 1.92]"
32393,0.43,Very Good,G,SI1,62.7,56.0,754,4.8,4.83,3.02,3,4,2,"(0.196, 1.06]"
32394,0.32,Premium,F,VS2,62.1,59.0,828,4.41,4.35,2.72,4,5,5,"(0.196, 1.06]"
32395,0.38,Ideal,G,SI1,62.0,55.0,969,4.67,4.64,2.89,5,4,2,"(0.196, 1.06]"
32396,0.9,Ideal,I,VS1,61.3,55.0,4093,6.21,6.25,3.82,5,2,4,"(0.196, 1.06]"
32397,0.41,Good,I,SI1,63.8,57.0,784,4.7,4.67,2.99,2,2,2,"(0.196, 1.06]"
32398,0.32,Good,H,SI1,63.4,55.0,461,4.36,4.38,2.77,2,3,2,"(0.196, 1.06]"
32399,1.0,Fair,H,SI2,67.7,60.0,2875,6.11,5.98,4.09,1,3,3,"(0.196, 1.06]"
32400,0.42,Ideal,F,VS1,61.6,55.0,1228,4.84,4.87,2.99,5,5,4,"(0.196, 1.06]"
32401,0.3,Very Good,G,SI1,62.9,59.0,447,4.24,4.28,2.68,3,4,2,"(0.196, 1.06]"
32402,0.29,Ideal,E,VS1,61.2,56.0,619,4.27,4.29,2.61,5,6,4,"(0.196, 1.06]"
32403,0.54,Premium,H,VS2,61.9,55.0,1389,5.25,5.22,3.24,4,3,5,"(0.196, 1.06]"
32404,0.44,Ideal,I,VVS1,60.9,56.0,1145,4.9,4.96,3.0,5,2,6,"(0.196, 1.06]"
32405,0.61,Premium,F,VVS2,59.7,58.0,2392,5.56,5.53,3.31,4,5,7,"(0.196, 1.06]"
32406,0.63,Ideal,E,VVS1,62.4,56.0,3161,5.48,5.52,3.43,5,6,6,"(0.196, 1.06]"
32407,1.21,Ideal,J,SI1,62.7,55.0,5489,6.84,6.79,4.27,5,1,2,"(1.06, 1.92]"
32408,1.21,Very Good,I,SI1,62.1,56.0,5324,6.76,6.92,4.25,3,2,2,"(1.06, 1.92]"
32409,0.56,Ideal,F,SI1,61.5,55.0,1365,5.32,5.35,3.28,5,5,2,"(0.196, 1.06]"
32410,1.06,Premium,G,VS1,62.8,56.0,7130,6.52,6.47,4.08,4,4,4,"(0.196, 1.06]"
32411,1.21,Premium,F,VS2,61.3,58.0,8139,6.89,6.84,4.21,4,5,5,"(1.06, 1.92]"
32412,1.01,Premium,I,SI1,61.8,58.0,4072,6.45,6.37,3.96,4,2,2,"(0.196, 1.06]"
32413,1.19,Premium,H,SI1,62.7,56.0,5802,6.76,6.7,4.22,4,3,2,"(1.06, 1.92]"
32414,0.58,Premium,H,VS2,59.7,59.0,1439,5.42,5.33,3.21,4,3,5,"(0.196, 1.06]"
32415,0.5,Very Good,E,VS2,63.2,56.0,1629,5.06,5.03,3.19,3,6,5,"(0.196, 1.06]"
32416,0.41,Ideal,I,VVS1,62.0,54.5,891,4.77,4.8,2.97,5,2,6,"(0.196, 1.06]"
